review,sentiment
"1300075687508729856	@the_hindu Ya right!! We believe you. 🧐🤐 #Sarcasm
",1
"1300075903381168130	No matter how light weight your phone is...... But you'll feel it heavy when falls on your face.   #MEMES #sarcastic
",1
"1300075923182678017	What a great fucking morning, truly. #sarcasm
",1
"1300076361827184641	12 is washed up 👀 #sarcasm
",1
"1300076971716612098	It was a white supremacists who casually executed a Trump supporter in Portland.  They're try to frame #BlackLivesMatter  #PortlandProtests  #Sarcasm  #BidenRiots
",1
"1300077271873548290	So finally @WeAreMessi left Barcelona :) Good bye champ!  #memesdaily #memes2020 #memes #Sarcasm #messi #sarcastic #PhotoOfTheDay #memesxiety #justforfun https://t.co/TVM2Wxpw9H
",1
"1300077392304705539	@AmyJohn83644049 @fred_guttenberg @JoeBiden @KamalaHarris Such foul language for such a godly man.  #Sarcasm
",1
"1300078428192944134	What I lack in patience I make up for in an intense desire for immediate gratification. #Sarcasm
",1
"1300078528185225216	Stay the course America. You're doing super. #Sarcasm.
",1
"1300079458595016711	@RexChapman He seems... Nice... #sarcasm
",1
"1300079523883634688	@Alyssa_Milano yes, she'll do a job like she did on Tulsi #sarcasm #LOL #cantwait
",1
"1300080658572771328	@F1 The #DriverOfTheDay the Strategists of @RacingPointF1 #sarcasm
",1
"1300081157766180867	@CottonCandyMN @PorkSame @CGTNOfficial . #Sarcasm ?   You do know recent incidence of building collapse in #India .
",1
"1300081729487515649	Sen. Ron Johnson says “citizen soldiers” are needed to combat the violence. Where are my fellow #LockAndLoadLiberals?  Seems the GOP has officially put out a call to arms, they’ll have to pry my right to vote from my cold, dead hands. #hyperbole #sarcasm  #rhetorical https://t.co/pcQiNwqCkJ
",1
"1300081934383579136	@StdSucks Well when he has to compete with you for attention of the Trek crowd. #sarcasm
",1
"1300082236855906306	@AILERON001 @realDonaldTrump That makes perfect sense. #sarcasm  Demand those people who want to enjoy your content (looks like you have great taste in airplanes and music) to not follow you because you disagree with them politically.  🙄 God Bless ✌️
",1
"1300082254983491585	Best customer service @PLDT_Cares #SARCASM
",1
"1300082670182031360	@rebeccaballhaus @JohnHurr @FinancialTimes I think this is brilliant news, #DonaldTrump is giving the UK the entire USA as a test lab to see if our vaccine is lethal or safe, and who said there was no us/uk special relationship #sarcasm
",1
"1300083175281098760	@GreatandPwrflOZ @JohnCornyn Yup - it’s “over”. I mean only around 1000 Americans are dying every day from #COVID19. No big deal, right? #sarcasm
",1
"1300083506287124480	Mention your friends😂😂 Follow us @meme_bhaiyajee 👈😝💯👌 Turn On Post Notification🔔  Follow @meme_bhaiyajee  Follow @meme_bhaiyajee  Follow @meme_bhaiyajee . . #indianmemes #desimemes #belikebro #sarcasm#sarcasticmemes #rvcj #rvcjinsta #chutiya#bakchodi #chutiyapa #chutiyap… https://t.co/7UU8UjDRmw
",1
"1300083995317854211	Angry Birds Spoof Halloween Zombie Bacon Pig Humor Sarcastic t shirt hoodie sweatshirt #AngryBirds #Bacon #Halloween #Humor #Pig #Sarcastic #Spoof #Zombie #followback https://t.co/UgKyHa3faz https://t.co/QEhZXPf1S3
",1
"1300084050942664705	@HappyYeZo @LeahtheMoon @alygriff @mimmymum @AlliaPotestas @Nigella_Lawson I'm afraid I wasn't able to trans any kids.  They kept on having minds of their own and asserting their own genders.  I think we have a real problem on our hands.  #sarcasm (for the GCs).
",1
"1300084374428246018	@tiffanyrg9 If he's such a great person, then why is he only on the $10 bill? #Sarcasm
",1
"1300084536072704000	Everyone Should Be Allowed To Dress As They Choose  🤔🤔🤔 Even A Former First Lady  🤮🤮🤮 The Media Needs To Remember That The Next Time They Criticize Our First Lady, Melania Trump, Exquisite Fashion Sense. 😡😡😡 #SARCASM Is Harmless And Fun  🤣🤣🤣 https://t.co/XqBOgitv9r
",1
"1300085595792986113	MY GOD THE WASHINGTON DEAD SKINS NEED HER BADLY FOR A DEFENSIVE TACKLE. SHE WOULD TAKE UP TWO SEATS ON AN AIRPLANE. KEEP ON EATING.
",1
"1300085681545457668	@ByMikeBaker Paintballs and pepperspray? Wow. That’s horrible! #Sarcasm
",1
"1300086778976702467	Big Mike.
",1
"1300087204786483200	@GrandCanyonNPS ☀️Nothing says fresh air, sunshine and good health more than MASKING UP at our National Parks! Hooray! National Parks! Purveyors of Covid Dogma! Hooray! More covid? Yes Please! #sarcasm
",1
"1300087219210739713	BJP is anyways expert at buying opposition leaders.  Can we request BJP to buy Dr Manmohan Singh and put him as PM and FM? #sarcastic
",1
"1300087939951669251	@bandito1956 Oh look at all the sewer rats swarming in to violate First Amendment rights of others. How patriotic. #BeBest #sarcasm #TrumpIsUnwell #25thAmendmentBeforeWeAllDie
",1
"1300088972735950850	He’s a hot mess! Looks like a drag queen.
",1
"1300089925715582980	Wow, I don't think yellow is a good color for something who is extremely large/big boned.  I didn't realize how tall and wide she is, very unflattering photo.
",1
"1300089951963537409	She is just dressing her typical way. Some go low and some go high. Melanie is very high in the Exquisite Fashion Scene.
",1
"1300090232734470151	Mention your friends😂😂 Follow us @meme_bhaiyajee 👈😝💯👌 Turn On Post Notification🔔 Follow @meme_bhaiyajee Follow @meme_bhaiyajee Follow @meme_bhaiyajee . . #indianmemes #desimemes #belikebro #sarcasm#sarcasticmemes #rvcj #rvcjinsta #chutiya#bakchodi #chutiyapa #chutiyapant… https://t.co/nvKPgTRwqF
",1
"1300090475618205696	@DrKarlynB @kevin8seven_2 So many people leaving the peace loving left for the racist gop. Brainwashed  #sarcasm for those who can't tell
",1
"1300090928820940800	@Lisa62Mccann @JoyAnnReid Because she loves Jesus and follows all his teaching.  #Sarcasm
",1
"1300091382397374464	These men are obviously the victims is “systemic racism” all charges should be dropped as a result.  #sarcasm #NBABoycott
",1
"1300091465792737285	Sarcasm Face covering Redbubble #RBandME:  https://t.co/PVIO828BJt #findyourthing #redbubble #sarcasm #sarcastic #facemasks #fun
",1
"1300091575863619588	Christian fundraising site apologizes to murderer #KyleRittenhouse for only raising $200,000 on his behalf. If the victims were POC, it would be double that amount.   #Sarcasm https://t.co/4sT9qdbiaV
",1
"1300091927640109057	Vote @realDonaldTrump. Ordained by God!!!   #sarcasm https://t.co/52DWYih4bc
",1
"1300093058671808512	What a beast!  Ugggh.
",1
"1300093080725409792	.. dancing Chewbacca !
",1
"1300094357190643712	Holy shit! mike take the banana wrap of!
",1
"1300094724330717184	𝙏𝙝𝙚 𝙢𝙖𝙣 𝙬𝙝𝙤 𝙡𝙤𝙨𝙩 𝙚𝙫𝙚𝙧𝙮𝙩𝙝𝙞𝙣𝙜 𝙗𝙪𝙩 𝙣𝙚𝙫𝙚𝙧 𝙡𝙤𝙨𝙩 𝙝𝙞𝙨 𝙨𝙢𝙞𝙡𝙚 😈  #mood #harderasrock   @harderasrock   #sarcasm  #dark  #wild #portrait  #instagram #model  #photo  #selfie  #samsung  #jaipur  #f4f #l4l @ Jaipur, Rajasthan https://t.co/NKTjl890ip
",1
"1300095721228636166	But they're just misunderstood kids who mean no harm.  #Sarcasm
",1
"1300096975048646658	@buzz_be_gone66 @jessyroos But the poor Oil companies and large corporations!! #sarcasm #UCPcorruption  Resign @jkenney
",1
"1300097128908255232	They all loved big mike dressing up as big bird
",1
"1300097454721953793	@bethanyshondark @benshapiro You *do* realize that it’s extremely difficult to post sarcastically on twitter and expect everyone to understand, right? Look at all those wasted responses to your tweet. Next time please least put a #sarcasm hashtag.
",1
"1300098583715340288	Big Bird does not look good
",1
"1300099539886436352	@HimymCraig What a lovely country. And, what lovely social media posts we see sharing all the love. It just warms our hearts this stuff. At least he's got half his outfit right with the prison orange pants. #sarcasm #schadenfreude #comedy #fineline #whathappenedtogoodnewsandpositivity
",1
"1300099728064086018	Why did we not bring on Klimala ?....................... #sarcasm #celtic 🍀
",1
"1300100271339642881	@bethanyshondark You know  🤡 @robreiner  🤪  is sending you a flower bouquet right now 😂😅😄🤣😄 &amp; @JRubinBlogger itms Knitting you a Pink Hat  #sarcasm
",1
"1300100693114720257	@ImpeachmentHour Well it is only the Sixth Commandment. ¯\_(ツ)_/¯ #sarcasm
",1
"1300101186142580737	This is where all dad jokes started. #sesamestreet #sarcasm #funny @LittleBirdMktg https://t.co/Ght9QqlapS
",1
"1300103284036759552	Gross
",1
"1300103303712223233	The movie business is alive and well. #sarcasm
",1
"1300103788120793093	Onlyfans has a tip limit now. Thank you ⁦@bellathorne⁩ #sarcasm https://t.co/9hK8BqdPgw
",1
"1300104572652847105	Anyone wanna move to Portland or NYC ? 😂😂. #Sarcasm 🤮🤮.
",1
"1300104758590672897	@soulfoodsogood @PHLoyalist She’s Frankie her sister, #sarcasm
",1
"1300105446703984642	@bainjal @Nidhi Oh the wails of misogyny! Sob sob 🙄😆 #sarcasm #feminism #WokeLogic Yet nobody has screamed misandry for Pithani and other men - or #Karanjohar for that matter when he got bullied off social media!
",1
"1300108578003582976	But .. but I thought Trump was supposed to be racist?!! #sarcasm #BidenHarris2020 #blm
",1
"1300108635956273152	@dwnews @OlafScholz Fortunately that would never happen in the USA. https://t.co/PqInC0e2C5 #sarcasm #HatchActViolations #FascistTrump
",1
"1300109282579423238	You cannot make a silk purse out of a sow’s ear!!!
",1
"1300109469335138310	@atrupar @Acosta See what happens when he misses his Saturday exercises?  #Sarcasm
",1
"1300109789473759232	@ABC Yes the same Hollywood that is die hard conservative. #Sarcasm
",1
"1300110889736044544	Breaking: PM says Indian dog breed are good and competent. After this a trilateral fight between arnab,sudhir and amish broke out to settle who is the best breed. #Parody #jokes #Sarcasm #PoliticalMemes #India #BreakingNews #like4likes #folloforfollo
",1
"1300110991070384129	DAMN YANKEE finally registered to drive &amp; #vote in #Florida #beafraid! 🤣 A few things ya’ can’t take out of me, my ❤️ for #newengland #bosox #bruins #pats #gronk #chowdah #sarcasm #humor… https://t.co/a4EdvOkLzj
",1
"1300111037035876357	Can't think of what to do with all those spam emails?  Is sending them to your spam folder just not enough?  Get revenge with 5 tips to compost those perfect business emails.  #Spam #email #marketing #emailcampaign #sarcasm  https://t.co/mb5Sxb4zL4
",1
"1300111604621561857	Breaking: PM says Indian dog breeds are good and competent. After this a trilateral fight between arnab,sudhir and amish broke out to settle whose the best breed. #Parody #jokes #Sarcasm #PoliticalMemes #India #BreakingNews #like4likes #folloforfollo #memesdaily #support
",1
"1300111833106444288	Zoom out ZOOM OUT! 🤢
",1
"1300112017722937345	@MotorCityLupo @wxyzdetroit Solid tweet... &lt;— #sarcasm
",1
"1300112153295323142	@DCPoliceUnion @greta If only there were laws that could be enforced.  #sarcasm
",1
"1300112687905603592	Yeah, so many people have walked by me with no mask, facing me with their mouth open less than 50cm away. Drives me mad 🙄😂 #sarcasm
",1
"1300112804481888256	#ChrisChristie you look horrible you better start taking better care of yourself, you still have your head up #Trumpsass and you are a #sarcastic #idiot
",1
"1300112940838903810	@AP Well it can't be the liberals and democrats protesting/rioting/looting. We are all just a bunch of sheep and snowflakes that need a safe space right? We don't carry guns, knives or any weapons right? Because we are afraid to use them? #sarcasm
",1
"1300114953463115776	5 Days until my birthday. We'll be celebrating #September2020 in style: Lots of #French #Birthdays coming up. Who knew? (she said with a hint of #sarcasm). #Versailles #France https://t.co/jP39dyD4k6
",1
"1300115149244772355	@kim_balas @ProjectLincoln Read my profile.    #sarcasm
",1
"1300115221764341760	Got to cover up the hairy legs.😂😂😂
",1
"1300115951464005632	I’m sure Trudeau is thinking deeply about what socks best express his feelings about this unfortunate incident. Once he’s got that figured out, he’ll be ready to speak to the nation. #Sarcasm #EpicLeadershipFail #cdnpoli
",1
"1300116010612080641	No alarm can ever match the intensity of papa’s “uth ja”.  #indianmemes #memes #desimemes #funnymemes #dankmemes #meme #memesdaily #bakchodi #india #chutiyapa #funny #hindimemes #sarcasm #bollywoodmemes #indianjokes #sarcasticmemes #bakchod #follow #indianmemesdaily #chutiyapant
",1
"1300117214951927808	It's said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""
",1
"1300117803257733120	@GarrettHaake @MarkMeadows @MeetThePress Garrett you are an exceptional Journalist but sounds like you didn't watch the RNC Convention! This is Joe Biden's fault - look at all of this tragedy and corruption under Biden's watch! We must make America Great Again Again, Again! 😘 #FU45 #sarcasm #FUCKTRUMP #BidenHarris2020
",1
"1300117923311181825	@YohoDream @SellingWisdom @JustinTrudeau Please...he is on a personal day. He should not be expected to care, let alone comment when he’s on an off day. I mean, the job of PM is ceremonial and not expected to have a critical thinker at the helm. #Sarcasm
",1
"1300118113761984512	#Sarcasm  Aaj embryology padh ra tha. ..  U were an asshole when u began.. And u still are... What a coincidence!! 👏👏🙂🙂
",1
"1300118174474661889	@MLB Why would he swing so hard with a 10-run lead in the bottom of 7? #unwrittenrules #sarcasm
",1
"1300119644049682433	Yep, have to start over. Tag a friend and follow @icebreaker_memes for more funny content daily! . . . . . . #relatable #relatablequotes #perfectsayings #relatablememes #sassy #relatablememe #humor #funny #memes #funnyquotes #sarcasm #memesdaily #savage … https://t.co/4spf2zGDCs https://t.co/bxXkk2rteg
",1
